player_id,player_name,age,position,main_position,current_club_name,team_name,competition_name,season,minutes_played_num,goals_per90,assists_per90,ga_per90,market_value_eur,value_band,spike_score,production_pct,age_upside,affordability,minutes_confidence,hidden_gem_score
1099949,Aleandro Manes (1099949),20.3,Midfield - Attacking Midfield,Midfield,Imolese Calcio 1919,Imolese Calcio 1919,Serie D - D,24/25,2570.0,2.4513618677042803,0.2101167315175097,2.66147859922179,200000.0,<=0.5m,0.9792183622828784,0.9417613636363636,0.457142857142857,0.6187482137753644,1.0,83.90580847389019
1250770,Szymon Roguski (1250770),18.7,Midfield,Midfield,Cagliari Primavera,Sarpsborg 08 FF II,Norsk Tipping-Ligaen avd. 6,2025,2970.0,1.2121212121212122,0.0,1.2121212121212122,,,0.9310344827586207,0.9310344827586207,0.6857142857142858,0.5,1.0,83.83349753694581
1287735,Oscar Vargas (1287735),20.5,Midfield - Right Midfield,Midfield,Beerschot VA,Beerschot VA U23,3de Nationale VV A,24/25,3300.0,1.0909090909090908,0.0,1.0909090909090908,50000.0,<=0.5m,0.8987341772151899,0.8987341772151899,0.42857142857142855,0.9282652186338954,1.0,83.77690655092879
924780,Berkay Öztürk (924780),21.4,Midfield - Central Midfield,Midfield,FC Ingolstadt 04 II,FC Ingolstadt 04 II,Bayernliga Nord,24/25,1460.0,7.397260273972602,0.3082191780821918,7.705479452054794,50000.0,<=0.5m,0.9987966305655837,0.9987966305655837,0.3000000000000002,0.9282652186338954,0.584,83.56351089480957
1118873,Bartosz Mazurek (1118873),19.6,Midfield - Attacking Midfield,Midfield,Jagiellonia Bialystok,Jagiellonia Bialystok II,Betclic 3 Liga - Group I,24/25,1970.0,2.284263959390863,0.0,2.284263959390863,100000.0,<=0.5m,0.9247159090909091,0.9247159090909091,0.5571428571428569,0.8045155758788225,0.788,83.54045832204376
989968,Máximo Carrizo (989968),18.5,Midfield - Central Midfield,Midfield,New York City FC,New York City FC II,MLS Next Pro,2025,2630.0,1.0266159695817492,0.1368821292775665,1.1634980988593158,400000.0,<=0.5m,0.9491315136476427,0.8796630565583634,0.7142857142857143,0.45070020005715916,1.0,83.15795899226607
1065272,Miguel Auría (1065272),21.4,Midfield - Attacking Midfield,Midfield,CA Osasuna Promesas,CD Subiza,Segunda Federación - Gr. II,24/25,2230.0,2.4215246636771304,0.0403587443946188,2.461883408071749,50000.0,<=0.5m,0.9375,0.9375,0.3000000000000002,0.9282652186338954,0.892,82.96571306087455
1007816,Jesper Eikrem (1007816),19.1,Midfield - Attacking Midfield,Midfield,SK Brann,SK Brann II,PostNord-ligaen Avd. 1,2025,1800.0,2.0,0.05,2.05,100000.0,<=0.5m,0.9005681818181818,0.9005681818181818,0.6285714285714283,0.8045155758788225,0.72,82.55445182853727
688620,Leon Frokaj (688620),21.3,Midfield - Central Midfield,Midfield,FC Aarau,FC Basel 1893 U21,Promotion League,24/25,1420.0,2.535211267605634,0.0633802816901408,2.598591549295775,25000.0,<=0.5m,0.9687123947051745,0.9687123947051745,0.31428571428571417,0.9784224064018291,0.568,82.5292288005075
1025974,Findlay Marshall (1025974),20.3,Midfield - Central Midfield,Midfield,Arbroath FC,Cove Rangers FC,League One,24/25,2340.0,3.076923076923077,0.1538461538461538,3.230769230769231,,,0.9807460890493381,0.9807460890493381,0.457142857142857,0.5,0.936,82.519051057246
1053676,Antonio Potenza (1053676),20.7,Midfield - Central Midfield,Midfield,Sorrento 1945,Scafatese Calcio 1922,Serie D - I,24/25,2760.0,1.9565217391304348,0.0326086956521739,1.9891304347826089,175000.0,<=0.5m,0.9470517448856799,0.9470517448856799,0.4000000000000001,0.6607602172049156,1.0,82.47374773400963
1145685,Myles Morgan (1145685),21.2,Midfield - Central Midfield,Midfield,Valour FC,Valour FC,CanPL,2025,2080.0,1.7307692307692308,0.1298076923076923,1.8605769230769231,75000.0,<=0.5m,0.9434416365824309,0.9434416365824309,0.3285714285714287,0.8713918262360675,0.832,82.38312661939366
1291683,Dylan Vanney (1291683),18.7,Midfield - Central Midfield,Midfield,Los Angeles Galaxy Academy,Ventura County FC,MLS Next Pro,2025,3510.0,1.2820512820512822,0.0769230769230769,1.358974358974359,,,0.9037304452466908,0.9037304452466908,0.6857142857142858,0.5,1.0,82.19525528623002
1250515,Andrija Vukoje (1250515),18.4,Midfield - Central Midfield,Midfield,Inter Milan Primavera,OFK Grbalj,2. CFL,24/25,2900.0,1.2413793103448276,0.0310344827586206,1.2724137931034485,,,0.8916967509025271,0.8916967509025271,0.7285714285714288,0.5,1.0,82.15894791129449
1186745,Gorka Gorosabel (1186745),20.3,Midfield - Central Midfield,Midfield,Real Sociedad B,Real Sociedad C,Segunda Federación - Gr. II,24/25,3530.0,1.019830028328612,0.0,1.019830028328612,50000.0,<=0.5m,0.8592057761732852,0.8592057761732852,0.457142857142857,0.9282652186338954,1.0,81.86234534555736
1004391,Massimiliano Silvestri (1004391),19.9,Midfield - Central Midfield,Midfield,FC Calvi Noale,Cjarlins Muzane,Serie D - C,24/25,1270.0,1.4173228346456692,0.0,1.4173228346456692,10000.0,<=0.5m,0.9097472924187726,0.9097472924187726,0.5142857142857145,0.996141754787082,0.508,81.83939354071693
1063834,Patrik Dulay (1063834),21.5,Midfield - Right Midfield,Midfield,FC Slovan Liberec,FC Slovan Liberec B,CFL,24/25,2410.0,2.6141078838174274,0.0,2.6141078838174274,150000.0,<=0.5m,0.9620253164556962,0.9620253164556962,0.2857142857142857,0.7023435267219206,0.964,81.76575693287724
1050120,Guille Fernández (1050120),18.2,Midfield - Central Midfield,Midfield,FC Barcelona Atlètic,FC Barcelona Atlètic,Primera Federación - Gr. I,24/25,2880.0,2.1875,0.03125,2.21875,3000000.0,2-5m,0.9566787003610109,0.9566787003610109,0.7571428571428572,0.16076021720491573,1.0,81.76565077681518
918581,Anton Roshchin (918581),21.4,Midfield - Right Midfield,Midfield,FC Leningradets,Metallurg Lipetsk,2. Division A (Phase 1),24/25,1380.0,3.260869565217392,0.0,3.260869565217392,75000.0,<=0.5m,0.9873417721518988,0.9873417721518988,0.3000000000000002,0.8713918262360675,0.552,81.75999189641888
742943,Michal Rosiak (742943),20.9,Midfield - Defensive Midfield,Midfield,Slask Wroclaw,Arsenal FC U21,Premier League 2,24/25,2520.0,2.142857142857143,0.0357142857142857,2.1785714285714284,,,0.9795918367346939,0.9795918367346939,0.3714285714285716,0.5,1.0,81.71836734693879
688617,Yannis Ryter (688617),20.8,Midfield - Central Midfield,Midfield,FC Rapperswil-Jona,FC Lugano II,Promotion League,24/25,1790.0,5.53072625698324,0.0502793296089385,5.581005586592178,200000.0,<=0.5m,0.9927797833935018,0.9927797833935018,0.3857142857142856,0.6187482137753644,0.716,81.56069056789377
1047258,Hindolo Mustapha (1047258),20.1,Midfield - Attacking Midfield,Midfield,1.FC Nuremberg,Crystal Palace U21,Premier League 2,24/25,2420.0,2.603305785123967,0.1487603305785124,2.7520661157024797,,,0.9555417700578991,0.9446022727272727,0.4857142857142855,0.5,0.968,81.54326583362874
1151889,Dmitriy Nikitin (1151889),19.8,Midfield - Central Midfield,Midfield,Baltika-2 Kaliningrad,Baltika-2 Kaliningrad,2. Division B,2025,1880.0,2.8723404255319145,0.0957446808510638,2.9680851063829783,,,0.9753309265944645,0.9753309265944645,0.5285714285714285,0.5,0.752,81.49699845281074
1171155,Nemanja Milojevic (1171155),19.1,Midfield - Central Midfield,Midfield,Lecce Primavera,NK Radomlje U19,NextGen Liga,24/25,1090.0,18.1651376146789,0.0,18.1651376146789,,,1.0,1.0,0.6285714285714283,0.5,0.436,81.41714285714285
920222,Loïs Martins (920222),22.5,Midfield - Central Midfield,Midfield,Paris 13 Atletico,Stade Laval B,National 3 - Grp. B,24/25,1880.0,2.8723404255319145,0.0957446808510638,2.9680851063829783,50000.0,<=0.5m,0.9753309265944645,0.9753309265944645,0.14285714285714285,0.9282652186338954,0.752,81.32128294225672
1030276,Niclas Wessels (1030276),21.8,Midfield - Central Midfield,Midfield,SV Meppen,SV Meppen,Regionalliga Nord,24/25,1750.0,3.6,0.1028571428571428,3.702857142857143,100000.0,<=0.5m,0.9855595667870036,0.9855595667870036,0.24285714285714274,0.8045155758788225,0.7,81.282506355238
848943,Jakub Jedrasik (848943),21.4,Midfield - Attacking Midfield,Midfield,Pogon Grodzisk Mazowiecki,Legia Warsaw II,Betclic 3 Liga - Group I,24/25,2680.0,2.3507462686567164,0.2014925373134328,2.5522388059701493,200000.0,<=0.5m,0.9761166253101737,0.9389204545454546,0.3000000000000002,0.6187482137753644,1.0,81.2111567546417
1254901,Mathias Silseth Mork (1254901),19.1,Midfield - Central Midfield,Midfield,Molde FK,Molde FK II,Norsk Tipping-Ligaen avd. 2,2025,1160.0,5.431034482758621,0.0,5.431034482758621,,,0.9915764139590855,0.9915764139590855,0.6285714285714283,0.5,0.464,81.19172769468798
1073754,Jakub Adkonis (1073754),19.2,Midfield - Defensive Midfield,Midfield,Pogon Grodzisk Mazowiecki,Legia Warsaw II,Betclic 3 Liga - Group I,24/25,1650.0,3.2727272727272725,0.109090909090909,3.3818181818181814,600000.0,0.5-2m,0.9948979591836735,0.9948979591836735,0.6142857142857144,0.3616747642183481,0.66,81.1858956786487
914260,Mason Grumbach (914260),21.1,Midfield - Defensive Midfield,Midfield,Eintracht Braunschweig II,Eintracht Braunschweig II,OL Niedersachsen,24/25,2980.0,1.8120805369127515,0.0906040268456375,1.902684563758389,,,0.9770408163265306,0.9770408163265306,0.34285714285714264,0.5,1.0,81.1081632653061
897422,Max Meyer (897422),20.0,Midfield - Left Midfield,Midfield,SpVgg Greuther Fürth II,SSV Jahn Regensburg II,Bayernliga Nord,24/25,2380.0,1.512605042016807,0.0378151260504201,1.550420168067227,100000.0,<=0.5m,0.8690476190476191,0.8690476190476191,0.5,0.8045155758788225,0.952,80.92607520516066
990836,Romeo Akachukwu (990836),20.1,Midfield - Central Midfield,Midfield,Southampton FC U21,Southampton FC U21,Premier League Cup,24/25,1130.0,3.185840707964602,0.0,3.185840707964602,150000.0,<=0.5m,0.9795427196149218,0.9795427196149218,0.4857142857142855,0.7023435267219206,0.452,80.89680112243077
981937,Gleb Kuchko (981937),21.2,Midfield - Left Midfield,Midfield,Miedz Legnica,Wisla Plock II,Betclic 3 Liga - Group I,24/25,2320.0,2.327586206896552,0.1939655172413793,2.521551724137931,200000.0,<=0.5m,0.9731182795698925,0.9404761904761905,0.3285714285714287,0.6187482137753644,0.928,80.86858866413007
1123209,Giulio Nebuloso (1123209),18.9,Midfield - Defensive Midfield,Midfield,Pineto Calcio,Pineto Calcio,Serie C-B,24/25,1000.0,0.9,0.0,0.9,50000.0,<=0.5m,0.889030612244898,0.889030612244898,0.6571428571428574,0.9282652186338954,0.4,80.85183550985414
1202361,Bradley Burrowes (1202361),18.5,Midfield - Attacking Midfield,Midfield,Aston Villa U18,Aston Villa U21,Premier League 2,24/25,2090.0,1.291866028708134,0.1291866028708134,1.4210526315789471,,,0.9410669975186104,0.8267045454545454,0.7142857142857143,0.5,0.836,80.73661733427862
1082993,Findlay Curtis (1082993),19.9,Midfield - Attacking Midfield,Midfield,Rangers FC B,Rangers FC B,Trust Trophy,24/25,1390.0,1.942446043165468,0.1294964028776978,2.071942446043165,100000.0,<=0.5m,0.9414805624483044,0.9048295454545454,0.5142857142857145,0.8045155758788225,0.556,80.73430086391052
1213680,Harald Woxen (1213680),18.5,Midfield - Attacking Midfield,Midfield,Lillestrøm SK,Lillestrøm SK II,Norsk Tipping-Ligaen avd. 3,2025,1350.0,3.333333333333333,0.0,3.333333333333333,500000.0,<=0.5m,0.9701704545454546,0.9701704545454546,0.7142857142857143,0.40182909402686484,0.54,80.66440601767482
1066230,Eryk Kozlowski (1066230),19.9,Midfield - Defensive Midfield,Midfield,Jagiellonia Bialystok,Jagiellonia Bialystok II,Betclic 3 Liga - Group I,24/25,4600.0,0.9782608695652174,0.058695652173913,1.0369565217391306,,,0.923469387755102,0.923469387755102,0.5142857142857145,0.5,1.0,80.63673469387754
1011934,Hasan Bulut (1011934),19.3,Midfield - Central Midfield,Midfield,Oud-Heverlee Leuven U23,Oud-Heverlee Leuven U23,1ste Nationale VV,24/25,3490.0,1.2893982808022924,0.0,1.2893982808022924,,,0.8953068592057761,0.8953068592057761,0.5999999999999999,0.5,1.0,80.31841155234657
